we need something to look at,pro:sub v pro:indef inf v prep
a snow man,det:art n n
I didn't finish that one,pro:sub mod v pro:dem pro:indef
no,co
it's a pan,pro:per det:art n
hello,co
oh you left your germs out,co pro:per v det:poss n adv
but this is stuck,conj pro:dem aux part
we could use a hair,pro:sub mod v det:art n
that dolly was made in Italy,pro:dem n aux part prep n:prop
you're spilling what you have,pro:per part pro:int pro:per v
that light,pro:dem n
I'll hold it while you put your down,pro:sub v pro:per conj pro:per v det:poss adv
that's question mark and that's a question mark,pro:dem n n coord pro:dem det:art n n
for cooking things,conj n:gerund n
Paul Adam already has them,n:prop n:prop adv aux pro:obj
because we're going to look at it under a microscope,conj pro:sub part inf co prep pro:per prep det:art n
mhm,co
put this back first Adam,part det:dem adj adv n:prop
that's the pan for cooking,pro:dem det:art n prep n:gerund
careful,co
not up in the tree,neg adv prep det:art n
something to drink,pro:indef inf v
Paul is right behind you,n:prop aux adv prep pro:per
look here,v adv
no,co
I don't know what puzzle that is,pro:sub mod v pro:int n pro:rel cop
because it's a book of riddles,conj pro:per det:art n prep n
all_gone,co
Adam,n:prop
those are what cowboys put on,pro:dem cop pro:int part prep
I don't have anything but some milk,pro:sub mod v pro:indef conj qn n
a frying pan,det:art part n
let's try one of these,v v det:num prep pro:dem
mhm,co
I can't make dose h,pro:sub mod v pro:dem n:let
no riddles,qn n
oh you don't have a small kitchen you have a big kitchen,co pro:per mod v det:art adj n pro:per v det:art adj n
because they make dolls in Italy too and then they ship them to the United States,conj pro:sub v n prep n:prop adv coord adv:tem pro:sub v pro:obj prep det:art n:prop n:prop
yes,co
here's a quart of milk over there,pro:exist det:art n prep n adv adv
I thought that was a tuner,pro:sub v pro:rel cop det:art n
no no Adam,co co n:prop
no no don't push,co co mod v
you don't have_to make it,pro:per mod mod:aux v pro:per
well I don't think there's any more in there,co pro:sub mod v pro:exist qn pro:indef adv adv
www,
I mean with these,pro:sub v prep pro:dem
I didn't bring him,pro:sub mod v pro:obj
Adam you didn't put your cough drops in,n:prop pro:per mod v det:poss n n adv
dog,v
that you're playing,pro:rel pro:per part
so you can call another fire department and say come to thirty two Williams Street,co pro:per mod v qn n n coord v v prep det:num det:num n:prop n:prop
well why don't we pick some of the toys up first,co adv:int mod pro:sub v qn prep det:art n prep adv
u is for umbrella,n:let cop prep n
dog,v
he came by himself,pro:sub v prep pro:refl
to be sold in the stores,inf aux part prep det:art n
no she doesn't want to blow that,co pro:sub mod v inf v pro:dem
mhm,co
watch,n
no no Paul Smith,co co n:prop n:prop
cock_a_doodle_doo,co
you have_to look,pro:per mod:aux v
no I don't think so,co pro:sub mod v co
sing a song,v det:art n
he came in through the open door,pro:sub v adv prep det:art adj n
she blew one up,pro:sub v det:num adv
we need some help,pro:sub v qn co
no,co
look on the unicorn's head,v prep det:art n n
Rinny no no,n:prop co co
well let me get him out_of the way dear,co v pro:obj v pro:obj prep det:art n co
no,co
box he says,n pro:sub v
no so you can't spill it,co conj pro:per mod v pro:per
I don't have any sugar,pro:sub mod v qn n
sing a song about a tuner,v det:art n prep det:art n
yes,co
let him look at one,v pro:obj co prep pro:indef
block,n
that's very kind of you,pro:dem adv adj prep pro:per
they're so smart because they always go around in schools,pro:sub adv v conj pro:sub adv v adv prep n
of the unicorn's horn,prep det:art n n
I didn't know that airplanes had a horn,pro:sub mod v pro:dem n v det:art n
Adam,n:prop
car,n
here Paul,adv n:prop
oh Paul,co n:prop
you,pro:per
Paul I don't think she needs your help,n:prop pro:sub mod v pro:sub v det:poss co
she knows Ursula,pro:sub v n:prop
no I see some big ropes,co pro:sub v qn adj n
a channel,det:art n
no you have too much in there and it's not in there properly,qn pro:per v adv adv adv adv coord pro:per neg adv adv adv
no not lobster,co neg n
you said beep beep,pro:per v n n
yes she does,co pro:sub v
you had an accident,pro:per v det:art n
oh yes I see,co co pro:sub v
no that's a ukelele,co pro:dem det:art n
they're part of rabbit,pro:sub n prep n
your train fell off the track,det:poss n v prep det:art n
the accordion,det:art n
I don't know,pro:sub mod v
these go back in Ursula's bag,pro:dem v adv prep n:prop n
that's not an accordion but it does sound like one,pro:dem neg det:art n conj pro:per mod v prep pro:indef
they're part of big rabbit,pro:sub n prep adj n
Paul no no,n:prop co co
Adam let's not play that way Diandra don't do it now,n:prop v neg v pro:dem n n:prop mod v pro:per adv
you've had enough,pro:per part adv
yes I haven't finished the back yet,co pro:sub aux part det:art adj adv
no,co
I don't like shooting,pro:sub mod v part
no look through the hole honey,co v prep det:art n n
you can press the button on that microphone,pro:per mod v det:art n prep pro:dem n
well yes like lobsters,co co prep n
I had a visitor,pro:sub v det:art n
except for the key case,v prep det:art n n
no he does not,co pro:sub mod neg
these are things you can make,pro:dem cop n pro:per mod v
let's see if we do it this way,v v conj pro:sub v pro:per pro:dem n
well close you eyes and try it,co v pro:per v coord v pro:per
but that's after the skin is off,conj pro:dem prep det:art n cop adv
that's a tuner for a violin,pro:dem det:art n prep det:art n
I don't know,pro:sub mod v
thank_you,co
see what happens,v pro:int v
you could keep that,pro:per mod v pro:dem
under the sofa,prep det:art n
you have_to take them apart Adam,pro:per mod:aux v pro:obj adv n:prop
bowling pins,part n
yes I like fish,co pro:sub co n
oh he's going to give you one,co pro:sub part inf v pro:per pro:indef
Jack fell down and broke his crown,n:prop v adv coord v det:poss n
I don't know,pro:sub mod v
this is a humdinger,pro:dem cop det:art n
you Paul,pro:per n:prop
that's a pad for washing pans,pro:dem det:art n prep n:gerund n
no look,co co
look at that,v prep pro:dem
he comes on on Sunday,pro:sub v adv prep n:prop
Adam go look on the bed and bring Paul one of your books,n:prop v v prep det:art n coord v n:prop pro:indef prep det:poss n
don't put it so far in your mouth,mod v pro:per adv adv prep det:poss n
yes,co
no I said a visitor,co pro:sub v det:art n
you have a broken leg,pro:per v det:art part n
a centipede with sore feet,det:art n prep adj n
talk Adam,n n:prop
thank_you,co
a little baby who goes away and comes back when he sees me working,det:art adj n pro:rel v adv coord v adv conj pro:sub v pro:obj part
it's a little hard,pro:per det:art adj adj
careful don't break it,co mod v pro:per
take a guess,v det:art n
oh thank_you,co n
yes,co
don't pretend like that,mod v prep pro:dem
no just Sunday,qn adj n:prop
no just pretend,co adv adj
mhm,co
then he won't try to talk if you don't talk properly,adv:tem pro:sub mod v prep n conj pro:per mod v adv
it's what you call a mechanical toy yes,pro:per pro:int pro:per v det:art adj n co
you can't do that,pro:per mod v pro:dem
yes,co
that's enough Adam,pro:dem adj n:prop
no Adam you've got parts of the sign on the floor there,co n:prop pro:per part n prep det:art n prep det:art n adv
he can't hold that much,pro:sub mod v pro:rel qn
I have a little printing set,pro:sub v det:art adj n:gerund n
okay,co
I think there're some old books there that are all torn,pro:sub v pro:exist qn adj n adv pro:rel cop adv part
thank_you,co
careful,co
you have a street light,pro:per v det:art n n
about a funny dog,prep det:art adj n
a chewing boy,det:art part co
well pick them up and put them in,co v pro:obj adv coord v pro:obj adv
no but you haven't cooked anything yet,co conj pro:per aux part pro:indef adv
you have_to stop Mr truck driver,pro:per mod:aux v n:prop n n
no the wheel,qn det:art n
no this is blue,qn pro:dem cop adj
so_that the animals can see out and can have air in the barn,conj det:art n mod v adv coord mod v n prep det:art n
that's right,pro:dem n
mhm,co
yes you can take them apart,co pro:per mod v pro:obj adv
thank_you,co
this is how to grow a goofy garden,pro:dem cop adv:int inf v det:art adj n
careful,co
okay green light,co adj n
no that's not a moon,co pro:dem neg det:art n
yes but you haven't cooked anything,co conj pro:per aux part pro:indef
no no,co co
no,co
count them again,v pro:obj adv
I think I have enough fish now,pro:sub v pro:sub v adj n adv
look at it again,v prep pro:per adv
yes,co
you did a long long time ago,pro:per v det:art adj adj n adv
now put this back in the bag Adam,adv v det:dem adj prep det:art n n:prop
no you stay in here,co pro:per n prep adv
xxx,
I found one that you missed,pro:sub v pro:indef pro:rel pro:per v
thank_you,co
w is wedding walrus and whales,n:let aux part n coord n
here we are Adamy,adv pro:sub cop n:prop
green,n
stop,n
www,
no no,co co
because you're a little boy and little boys break things,conj pro:per det:art adj n coord adj n v n
oh you don't take my temperature that way,co pro:per mod v det:poss n pro:dem n
there're some more,pro:exist qn pro:indef
no Paul,co n:prop
a red light,det:art adj n
careful,co
yes,co
this morning,pro:dem n
no no no you cook out here,co co co pro:per v adv adv
it's the ink pad,pro:per det:art n n
here's one,pro:exist pro:indef
well they have_to be clean,co pro:sub mod:aux cop adj
how can you be missing two if you have four now,adv:int mod pro:per aux part det:num conj pro:per v det:num adv
green light,adj n
oh I suppose it's something you can make,co pro:sub v pro:per pro:indef pro:per mod v
see what,v pro:int
yes I'll bowl with you,co pro:sub v prep pro:per
you just take little children's temperature that way,pro:per adv v adj n n pro:dem n
it's a box of quackers,pro:per det:art n prep wplay
you may go,pro:per mod v
Diandra Paul had that,n:prop n:prop v pro:dem
yes,co
different things different shapes,adj n adj n
mhm that people bring,co pro:rel n v
yes,co
just leave that in Adam,adj n pro:dem prep n:prop
yes but don't run with it like that,co conj mod v prep pro:per co pro:dem
yes since he's a big boy and goes to school,co prep pro:sub det:art adj n coord v prep n
I take my temperature in my mouth,pro:sub v det:poss n prep det:poss n
because it was in there,conj pro:per cop prep adv
careful,co
I don't know,pro:sub mod v
why don't you xxx and make a stove,adv:int mod pro:per coord v det:art n
be very careful with this one,cop adv co prep pro:dem pro:indef
yes sometimes it is shaped a little like that,co adv pro:per aux part det:art adj prep pro:dem
no Diandra I don't think you need any more water dear,co n:prop pro:sub mod v pro:per v qn qn n co
it turns when it's getting ready to go up in the sky,pro:per v conj pro:per part adj inf v adv prep det:art n
you may have it if she says so,pro:per mod v pro:per conj pro:sub v adv
yes,co
turn it over and press it down,v pro:per adv coord v pro:per adv
yes we knocked them all down,co pro:sub v pro:obj post adv
make this your stove,v pro:dem det:poss n
you certainly do talk a lot,pro:per adv mod v det:art n
here's a place where you can start,pro:exist det:art n pro:rel pro:per mod v
oh Mr Milkman,co n:prop n:prop
there,adv
you don't learn how to count at nursery school,pro:per mod v adv:int inf v prep n n
my_goodness,co
because that's the way to play the game,conj pro:dem det:art n prep n det:art n
yes,co
pull that,v pro:dem
well you have it,co pro:per v pro:per
no,co
well honey make this your kitchen,co n v pro:dem det:poss n
give me my pitcher please,v pro:obj det:poss n co
I don't know,pro:sub mod v
take your time,v det:poss n
I think so,pro:sub v co
this will be your kitchen,pro:dem mod cop det:poss n
alright,co
it printed,pro:per v
I'll cook them tonight,pro:sub v pro:obj adv:tem
they're there so you can open them,pro:sub adv conj pro:per mod v pro:obj
all_gone,co
you bowl,pro:per v
careful,co
then perhaps you're not big enough to play with those if those are dangerous things,adv:tem adv pro:per neg adj adv inf v prep pro:dem conj pro:dem cop adj n
wolf,n
how to make ding+dong music,adv:int inf v n
no a big bull,qn det:art adj n
let's see what the next page is,v v pro:int det:art adj n cop
don't throw it dear,mod v pro:per co
let's see if this is as tall as you are,v v conj pro:dem cop prep adj prep pro:per cop
oh it's an airplane,co pro:per det:art n
the center pole is wider on one side,det:art n n aux adj prep det:num n
and the dog got frightened of the big bull and backed out,coord det:art n aux part prep det:art adj n coord v adv
they're already up,pro:sub adv adv
don't put it in there Adam,mod v pro:per prep adv n:prop
you do,pro:per v
okay,co
you have_to turn it around so_that it matches,pro:per mod:aux v pro:per adv conj pro:per v
you may forget it,pro:per mod v pro:per
you are,pro:per cop
okay,co
no,co
if you can count tell me how many I have up there,conj pro:per mod v v pro:obj adv:int qn pro:sub v adv adv
no you said we would put them up together,co pro:per v pro:sub mod v pro:obj adv adv
yes it may knock Paul,co pro:per mod v n:prop
they're really having a vacation,pro:sub adv part det:art n
she has_to take them back home,pro:sub mod:aux v pro:obj adv n
I thought you were going to make some letters,pro:sub v pro:per aux part inf v qn n
there's ink on the pad and you press the ink on the paper,pro:exist n prep det:art n coord pro:per v det:art n prep det:art n
